Place,Player,Registration code,Advertiser,Profile,Cardroom,Chips,Bets + fees,Total win,Jackpot win
14,Zekko88,8578163245,default58,-,poker770mt,0,€1.00,€0.00,0
15,mekica,8578122441,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
16,SouralM,8578163688,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
17,SouralM,8578154137,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
18,buttonscary561,8578160432,default1o,-,svenskaspel,0,€1.00,€0.00,0
19,Scream4,8578157978,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
20,Strongpearl633,8578155805,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
21,borisjohnson22,8578141983,bet365,a,bet365poker,0,€1.00,€0.00,0
22,Philfold,8578152084,pokercash,-,championpoker,0,€1.00,€0.00,0
23,SouralM,8578110256,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
24,111Ladislav111,8578150382,Google,-,bifortuna.cz,0,€1.00,€0.00,0
25,Wildman81,8578126312,defaultwhpoker,NA,whpoker,0,€1.00,€0.00,0
26,Rusi1234,8578141317,bet365,-,bet365poker,0,€1.00,€0.00,0
27,haluzar11,8578126619,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
28,Orang30,8578107638,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
29,aklestad,8578121524,default8t,-,coolbet,0,€1.00,€0.00,0
1,Bromden78,8577666295,default7z,-,paddypowerpoker.com,8950400,€1.00,€0.00,0
1,akkar,8577675343,defaultarcticbet.com,-,arcticbet.com,982500,€1.00,€0.00,0
1,Serdika,8577664455,default2k,-,bet365poker.bg,5535400,€1.00,€0.00,0
1,AkvelFoley,8577665386,Szapy,-,championpoker,2273500,€1.00,€0.00,0
1,TopJ87,8577688224,defaultgrosvenor.poker,-,grosvenor.poker,6258200,€1.00,€0.00,0
6,Ste3ao,8577654544,Google,-,bifortuna.cz,0,€1.00,€0.00,0
7,aklestad,8577693824,default8t,-,coolbet,0,€1.00,€0.00,0
8,Spee,8577675645,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
9,Champ01,8577689282,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
10,Andy333,8577676013,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
11,ToomasTaburett,8577690642,default8v,-,coolbet.ee,0,€1.00,€0.00,0
12,156373837263,8577659351,default1o,-,svenskaspel,0,€1.00,€0.00,0
13,lukasmonti,8577672184,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
14,Ninavits,8577664548,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
15,Spee,8577661507,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
16,JebutiKevu,8577671130,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
17,akkar,8577658923,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
18,Joly1975,8577671986,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
19,lukasmonti,8577670532,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
20,JebutiKevu,8577661410,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
21,prazzor1,8577669242,defaultvx,-,redstar,0,€1.00,€0.00,0
22,lukasmonti,8577667294,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
23,generalgrey65,8577664542,default9u,-,nordicbet.com,0,€1.00,€0.00,0
24,lukasmonti,8577662807,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
1,Maykol10,8577504742,defaultteammexico.mx,-,teammexico.mx,3202000,€1.00,€0.00,0
1,demonworld34,8577506986,bet365,-,bet365poker,6986800,€1.00,€0.00,0
1,gambazongler,8577468718,Google,-,bifortuna.cz,16683200,€1.00,€0.00,0
1,Kobliizek10,8577505573,no_affiliate_cz,-,bifortuna.cz,950000,€1.00,€0.00,0
1,Carlos3913,8577505825,defaultbetsafe.pe,-,betsafe.pe,3178000,€1.00,€0.00,0
6,tioputin,8577506438,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
7,Ashwala85,8577494518,default44,-,betfairpoker,0,€1.00,€0.00,0
8,L0B069,8577506917,CodereAppiOS_MX,304458,codere.mx,0,€1.00,€0.00,0
9,kenny1986,8577506500,bet365,-,bet365poker,0,€1.00,€0.00,0
10,Nyda07,8577480984,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
11,dantemx,8577500973,CodereAppiOS_MX,304458,codere.mx,0,€1.00,€0.00,0
12,Spee,8577504216,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
13,Majesticred249,8577503440,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
14,KongOskar67,8577492894,default8t,-,coolbet,0,€1.00,€0.00,0
15,REMIELSF,8577502217,Cygobel,313054,codere.mx,0,€1.00,€0.00,0
16,Maykol10,8577493588,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
17,Spee,8577482121,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
18,Majesticred249,8577500304,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
19,Gdawg89sky,8577500767,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
20,Jeffchenkow,8577499864,pokercash,-,championpoker,0,€1.00,€0.00,0
21,doctorcruel697,8577500298,default1o,-,svenskaspel,0,€1.00,€0.00,0
22,Gdawg89sky,8577500353,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
23,Jeffchenkow,8577498832,pokercash,-,championpoker,0,€1.00,€0.00,0
24,buttonscary561,8577490891,default1o,-,svenskaspel,0,€1.00,€0.00,0
25,Vanoootje,8577495511,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
26,buttonbleak471,8577490742,default1o,-,svenskaspel,0,€1.00,€0.00,0
27,Fybzen7,8577492830,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
28,roselovely596,8577489545,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
29,buttonscary561,8577490377,default1o,-,svenskaspel,0,€1.00,€0.00,0
30,buttonscary561,8577488897,default1o,-,svenskaspel,0,€1.00,€0.00,0
31,classic0101,8577471527,defaultvx,-,redstar,0,€1.00,€0.00,0
1,Joaaaa,8578475204,defaulthollandcasino,-,hollandcasino,8396000,€1.00,€0.00,0
1,MariYanet40,8578501345,defaultbetsson.pe,-,betsson.pe,5220000,€1.00,€0.00,0
1,Fight,8578481057,defaultvx,-,redstar,1405800,€1.00,€0.00,0
1,Javsta44,8578490323,defaultgrosvenor.poker,-,grosvenor.poker,2508000,€1.00,€0.00,0
1,Moogieo,8578488203,default1o,-,svenskaspel,11221100,€1.00,€0.00,0
1,Darkside808,8578442180,default5h,-,bet365poker.gr,6438000,€1.00,€0.00,0
1,slavaesca,8578449827,defaultvx,-,redstar,7811100,€1.00,€0.00,0
8,Arbitrum,8578441506,defaultvx,-,redstar,0,€1.00,€0.00,0
9,42amk,8578491739,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,Vernon88,8578473453,defaultvx,-,redstar,0,€1.00,€0.00,0
11,gamblerball215,8578497362,default1o,-,svenskaspel,0,€1.00,€0.00,0
12,Polly11man,8578484047,default44,-,betfairpoker,0,€1.00,€0.00,0
13,Andy333,8578481491,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
14,BIuEanDWHlteBIud,8578470989,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
15,kottak8,8578432724,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
16,aklestad,8578464491,default8t,-,coolbet,0,€1.00,€0.00,0
17,doctorjolly175,8578488935,default8t,-,coolbet,0,€1.00,€0.00,0
18,jonyklasik,8578485811,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
19,Ste3ao,8578445951,Google,-,bifortuna.cz,0,€1.00,€0.00,0
20,jayflex514,8578471759,bet365,-,bet365poker,0,€1.00,€0.00,0
21,dicerapid368,8578493408,default9o,-,betsson.se,0,€1.00,€0.00,0
22,0percentwinrate,8578490269,defaultvx,-,redstar,0,€1.00,€0.00,0
23,NeverSayBet,8578463978,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
24,Spee,8578489358,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
25,MK1SEA,8578466243,bet365,-,bet365poker,0,€1.00,€0.00,0
26,Kechasgr,8578477075,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
27,dicerapid368,8578489503,default9o,-,betsson.se,0,€1.00,€0.00,0
28,Luigi2020sky,8578490378,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
29,Artjusha76,8578419276,defaultvx,-,redstar,0,€1.00,€0.00,0
30,42amk,8578469307,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
31,Luigi2020sky,8578476394,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
32,drest55,8578442513,default9s,-,betsafe.ee,0,€1.00,€0.00,0
33,Spee,8578472104,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
34,doctorjolly175,8578485952,default8t,-,coolbet,0,€1.00,€0.00,0
35,CRLSdundych,8578424475,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
36,Polly11man,8578476251,default44,-,betfairpoker,0,€1.00,€0.00,0
37,SilentEdge,8578465733,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
38,Alienhun28,8578447838,defaultvx,-,redstar,0,€1.00,€0.00,0
39,AgentGashm1,8578467553,defaultvx,-,redstar,0,€1.00,€0.00,0
40,Vernon88,8578469710,defaultvx,-,redstar,0,€1.00,€0.00,0
41,BIuEanDWHlteBIud,8578453871,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
42,42amk,8578467733,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
43,aklestad,8578461985,default8t,-,coolbet,0,€1.00,€0.00,0
1,ALeShiK19911,8578583820,defaultvx,-,redstar,5937000,€1.00,€0.00,0
1,0percentwinrate,8578584733,defaultvx,-,redstar,7817500,€1.00,€0.00,0
1,albertgsky,8578557548,defaultskypoker.com,-,skypoker.com,3628000,€1.00,€0.00,0
1,Darkside808,8578531074,default5h,-,bet365poker.gr,4630000,€1.00,€0.00,0
1,Ste3ao,8578555399,Google,-,bifortuna.cz,3930000,€1.00,€0.00,0
1,SPH90UK,8578578460,default7z,-,paddypowerpoker.com,2179400,€1.00,€0.00,0
1,haluzar11,8578556276,PokerStars,-,bifortuna.cz,10878100,€1.00,€0.00,0
8,Andy333,8578578217,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
9,mrkvn,8578588875,default97,-,paf.com,0,€1.00,€0.00,0
10,Gregor57,8578587454,default1o,-,svenskaspel,0,€1.00,€0.00,0
11,masti07,8578557902,default1o,-,svenskaspel,0,€1.00,€0.00,0
12,notmycupoftea,8578518745,defaultvx,-,redstar,0,€1.00,€0.00,0
13,Montydog41,8578592245,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
14,xotabuch7771,8578576418,defaultvx,-,redstar,0,€1.00,€0.00,0
15,Ylore,8578588708,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
16,Callitnow,8578547271,default13,-,bet365poker.dk,0,€1.00,€0.00,0
17,503400059,8578591568,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
18,503400059,8578590488,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
19,Vernon88,8578546882,defaultvx,-,redstar,0,€1.00,€0.00,0
20,503400059,8578567622,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
21,kottak8,8578584417,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
22,RealBasil79,8578588437,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
23,RealBasil79,8578586657,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
24,mrkvn,8578582083,default97,-,paf.com,0,€1.00,€0.00,0
25,kottak8,8578562491,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
26,sharkwyvern661,8578580848,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
27,ALeShiK19911,8578575385,defaultvx,-,redstar,0,€1.00,€0.00,0
28,mrkvn,8578578601,default97,-,paf.com,0,€1.00,€0.00,0
29,Ylore,8578573405,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
30,sharkwyvern661,8578578892,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
31,Morfej1,8578561934,CZ_247401,-,bifortuna.cz,0,€1.00,€0.00,0
32,kottak8,8578556235,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
33,Morfej1,8578537927,CZ_247401,-,bifortuna.cz,0,€1.00,€0.00,0
34,CRLSdundych,8578425653,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
35,123mannsky,8578554822,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
36,Ste3ao,8578446632,Google,-,bifortuna.cz,0,€1.00,€0.00,0
37,123mannsky,8578533720,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
38,scarletred212,8578548754,bet365,-,bet365poker,0,€1.00,€0.00,0
39,Vernon88,8578536102,defaultvx,-,redstar,0,€1.00,€0.00,0
1,aklestad,8578316032,default8t,-,coolbet,4504200,€1.00,€0.00,0
1,bloxten,8578318998,default8u,-,coolbet.se,8495800,€1.00,€0.00,0
3,FlopMozilla,8578324032,defaultvx,-,redstar,0,€1.00,€0.00,0
4,Levendis18,8578326960,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
5,Mely161,8578314777,defaultvx,-,redstar,0,€1.00,€0.00,0
6,quadsgiant656,8578327072,default44,-,betfairpoker,0,€1.00,€0.00,0
7,LVDB007,8578325805,defaultbet365poker.nl,-,bet365poker.nl,0,€1.00,€0.00,0
8,Ullekebulleke,8578300780,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
9,FlopMozilla,8578293575,defaultvx,-,redstar,0,€1.00,€0.00,0
10,Fishburger22,8578307192,defaultvx,-,redstar,0,€1.00,€0.00,0
11,CRLSdundych,8578317508,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
12,CRLSdundych,8578298842,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
13,aklestad,8578314783,default8t,-,coolbet,0,€1.00,€0.00,0
1,demonjolly324,8578748249,default2k,-,bet365poker.bg,3510500,€1.00,€0.00,0
1,AA2003,8578804626,default2k,-,bet365poker.bg,7882600,€1.00,€0.00,0
1,piratesong94,8578795855,defaultfm,-,swisscasino.ch,2968400,€1.00,€0.00,0
1,Highflyer5,8578773590,defaultskypoker.com,-,skypoker.com,5179100,€1.00,€0.00,0
1,Bromden78,8578820130,default7z,-,paddypowerpoker.com,3461000,€1.00,€0.00,0
1,Koossie,8578820242,defaulthollandcasino,-,hollandcasino,13880300,€1.00,€0.00,0
1,mouseoasis82,8578811022,default8t,-,coolbet,7933200,€1.00,€0.00,0
1,Andy333,8578817106,defaultbetfredew5,-,betfredew5,1259200,€1.00,€0.00,0
1,Ylore,8578803553,no_affiliate_cz,-,bifortuna.cz,10189800,€1.00,€0.00,0
1,Ste3ao,8578718327,Google,-,bifortuna.cz,9735900,€1.00,€0.00,0
11,lemonhard588,8578812314,ppcgoogle,-,hollandcasino,0,€1.00,€0.00,0
12,elnegron,8578816379,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
13,tigerbrick91,8577850479,default9p,-,betsafe.com,0,€1.00,€0.00,0
14,BiBoo1,8578811290,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
15,HAKER870,8578823673,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
16,kottak8,8578776705,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
17,playerhot897,8578816234,bet365,a,bet365poker,0,€1.00,€0.00,0
18,Seby122306,8578816967,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
19,Tarmflora,8578772959,default1o,-,svenskaspel,0,€1.00,€0.00,0
20,Javsta44,8578822577,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
21,MelanyGaber04,8578824370,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
22,fighterbig84,8578821311,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
23,RC1RC1,8578769215,Google,-,bifortuna.cz,0,€1.00,€0.00,0
24,Blodoks1970,8578825006,default8t,-,coolbet,0,€1.00,€0.00,0
25,jramas7,8578785685,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
26,42amk,8578510347,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
27,gamblerball215,8578508605,default1o,-,svenskaspel,0,€1.00,€0.00,0
28,Spee,8577851594,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
29,beefair132,8578821815,defaultaj,-,paf.se,0,€1.00,€0.00,0
30,Frytz13,8577849319,RO_PPC_Sitelinks_Google,-,efortuna,0,€1.00,€0.00,0
31,catsnowflake23,8578732073,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
32,Gely1972,8578426736,pariazaonline,-,efortuna,0,€1.00,€0.00,0
33,Levendis18,8578329218,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
34,fighterbig84,8578809523,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
35,FlopMozilla,8578330042,defaultvx,-,redstar,0,€1.00,€0.00,0
36,SouralM,8578796781,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
37,Bromden78,8578764484,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
38,Marcos15,8578816906,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
39,phudge10,8578767531,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
40,young1231,8578791216,defaultvx,-,redstar,0,€1.00,€0.00,0
41,jupiterbird51,8578811590,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
42,Zhuulife,8578808356,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
43,Seby122306,8578814642,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
44,elnegron,8578803809,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
45,JanneJyske,8578813505,default97,-,paf.com,0,€1.00,€0.00,0
46,Seby122306,8578758769,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
47,bemagic,8578776250,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
48,MessiTeAmoMucho,8578774010,defaultvx,-,redstar,0,€1.00,€0.00,0
49,BiBoo1,8578809400,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
50,LINDUSE23,8578809597,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
51,mouseoasis82,8578809146,default8t,-,coolbet,0,€1.00,€0.00,0
52,haluzar11,8578785232,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
53,LINDUSE23,8578803289,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
54,fighterbig84,8578772214,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
55,mouseoasis82,8578805146,default8t,-,coolbet,0,€1.00,€0.00,0
56,slavaesca,8578773853,defaultvx,-,redstar,0,€1.00,€0.00,0
57,CANAM23,8578777515,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
58,TowelieRBK,8578778943,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
59,LINDUSE23,8578795271,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
60,Darkside808,8578719296,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
61,Focusedjewel22,8578784732,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
62,Cherwi,8578787669,PPC_SPB_MultiBonus_Google,-,bifortuna.cz,0,€1.00,€0.00,0
63,young1231,8578779495,defaultvx,-,redstar,0,€1.00,€0.00,0
64,haluzar11,8578765463,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
65,RemusHarris,8578781119,defaultvx,-,redstar,0,€1.00,€0.00,0
66,TowelieRBK,8578757042,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
1,Andy333,8578700428,defaultbetfredew5,-,betfredew5,6245000,€1.00,€0.00,0
1,Eloquenttight24,8578699852,default7z,-,paddypowerpoker.com,9627600,€1.00,€0.00,0
1,JamesJones,8578621781,defaultbetsson.pe,-,betsson.pe,2077700,€1.00,€0.00,0
1,Vernon88,8578614588,defaultvx,-,redstar,8536300,€1.00,€0.00,0
1,baronworld91,8578673960,defaultnovibet.gr,-,novibet.gr,14718400,€1.00,€0.00,0
1,RealBasil79,8578668236,defaultfm,-,swisscasino.ch,5855800,€1.00,€0.00,0
1,Haribor,8578655127,default2k,-,bet365poker.bg,3939200,€1.00,€0.00,0
8,Ryuzaki148,8578664085,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
9,Goallinnnn,8578641472,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
10,Krymsk1,8578642299,defaultvx,-,redstar,0,€1.00,€0.00,0
11,pacanzsela1,8578678989,Google,-,bifortuna.cz,0,€1.00,€0.00,0
12,sharkwyvern661,8578667951,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
13,scotty2022,8578682332,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
14,Tarmflora,8578703445,default1o,-,svenskaspel,0,€1.00,€0.00,0
15,aklestad,8578615245,default8t,-,coolbet,0,€1.00,€0.00,0
16,misot,8578697746,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
17,kottak8,8578699817,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
18,NitchyP,8578702431,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
19,Idzanami,8578650353,defaultvx,-,redstar,0,€1.00,€0.00,0
20,ALeShiK19911,8578622797,defaultvx,-,redstar,0,€1.00,€0.00,0
21,LeutDark,8578673541,EonFCZ,-,bifortuna.cz,0,€1.00,€0.00,0
22,beefair132,8578703555,defaultaj,-,paf.se,0,€1.00,€0.00,0
23,beefair132,8578702974,defaultaj,-,paf.se,0,€1.00,€0.00,0
24,Koty09,8578692745,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
25,Huccabysfreind,8578631941,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
26,Vojtaplamen,8578642511,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
27,NitchyP,8578700163,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
28,Diligentarrow1,8578666378,default1o,-,svenskaspel,0,€1.00,€0.00,0
29,Coomodor,8578691210,PPC_SPB_Brand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
30,GoldenStilettoes,8578694685,default44,-,betfairpoker,0,€1.00,€0.00,0
31,misot,8578682968,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
32,TonyPerivale,8578679657,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
33,slavaesca,8578613548,defaultvx,-,redstar,0,€1.00,€0.00,0
34,Coomodor,8578689413,PPC_SPB_Brand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
35,Tarmflora,8578628189,default1o,-,svenskaspel,0,€1.00,€0.00,0
36,Coomodor,8578686525,PPC_SPB_Brand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
37,Ofravi,8578683263,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
38,2pink1sink,8578616494,default44,-,betfairpoker,0,€1.00,€0.00,0
39,Ofravi,8578667113,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
40,IMMINENCE1,8578641057,defaultvx,-,redstar,0,€1.00,€0.00,0
41,Bromden78,8578655876,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
42,Ste3ao,8578655248,Google,-,bifortuna.cz,0,€1.00,€0.00,0
43,TonyPerivale,8578674982,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
44,pacanzsela1,8578636105,Google,-,bifortuna.cz,0,€1.00,€0.00,0
45,BluffPatrol,8578629322,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
46,BagChacer888,8578674070,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
47,sharkwyvern661,8578603295,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
48,Ofravi,8578660394,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
49,ArnieXL,8578661833,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
50,Ste3ao,8578446839,Google,-,bifortuna.cz,0,€1.00,€0.00,0
51,Bromden78,8578634316,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
1,CRLSdundych,8578299095,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,8304600,€1.00,€0.00,0
1,fanjukaren,8578362126,default1o,-,svenskaspel,2463600,€1.00,€0.00,0
1,Ofravi,8578366054,defaultskypoker.com,-,skypoker.com,5577100,€1.00,€0.00,0
1,hirveekalkkuna,8578356826,default8t,-,coolbet,5486900,€1.00,€0.00,0
1,gp5ound,8578362796,defaultbetsafe.lt,-,betsafe.lt,1167800,€1.00,€0.00,0
6,Jimmybhoy1957,8578369630,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
7,sailortense84,8578356790,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
8,Ladenka10,8578367086,Sklik,-,bifortuna.cz,0,€1.00,€0.00,0
9,aklestad,8578349156,default8t,-,coolbet,0,€1.00,€0.00,0
10,Javsta44,8578371673,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
11,shipred5219,8578367460,defaultbet365poker.nl,-,bet365poker.nl,0,€1.00,€0.00,0
12,Bugo17,8578371105,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
13,hernanchaca,8578366949,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
14,Racer17,8578371117,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
15,Batkus666,8578366010,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
16,shipred5219,8578365197,defaultbet365poker.nl,-,bet365poker.nl,0,€1.00,€0.00,0
17,shipred5219,8578363033,defaultbet365poker.nl,-,bet365poker.nl,0,€1.00,€0.00,0
